,audio_clipping,audio_clipping:confidence,background_noise_audible,background_noise_audible:confidence,overall_quality_of_the_audio,quiet_speaker,quiet_speaker:confidence,speaker_id,file_download,file_name,phrase,writer_id,prompt
2414,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44188922,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44188922_49011235.wav&key=test_key_TISTK,1249120_44188922_49011235.wav,When i get up i see my skin vague,44118742,Skin issue
2415,no_clipping,1.0,light_noise,0.6454,3.67,audible_speaker,1.0,44188922,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44188922_72403928.wav&key=test_key_TISTK,1249120_44188922_72403928.wav,I carried a heavy bag yesterday and when I get up today I felt a great shoulder pain.,43949040,Shoulder pain
2416,no_clipping,1.0,light_noise,0.669,3.67,audible_speaker,1.0,44188922,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44188922_72628605.wav&key=test_key_TISTK,1249120_44188922_72628605.wav,My knee is hurting so badly.,34987462,Joint pain
2417,no_clipping,1.0,light_noise,0.6733,3.67,audible_speaker,1.0,44194084,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44194084_102319210.wav&key=test_key_TISTK,1249120_44194084_102319210.wav,I feel joint pain every time I move,43985758,Joint pain
2418,no_clipping,1.0,light_noise,0.6506,3.67,audible_speaker,1.0,44194084,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44194084_21837810.wav&key=test_key_TISTK,1249120_44194084_21837810.wav,"I have a blurry vision and i can't see in the darkness , what is the reason doctor ?",44150058,Blurry vision
2419,no_clipping,1.0,light_noise,0.6898,3.67,audible_speaker,1.0,44194084,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44194084_42535299.wav&key=test_key_TISTK,1249120_44194084_42535299.wav,My knees swell right below the knee cap and hurt when I put weight on them.,43755034,Knee pain
2420,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44194084,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44194084_84873413.wav&key=test_key_TISTK,1249120_44194084_84873413.wav,i have pain but i can't specify place,44124309,Internal pain
2421,no_clipping,1.0,light_noise,0.6622,3.67,audible_speaker,1.0,44194084,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44194084_99534522.wav&key=test_key_TISTK,1249120_44194084_99534522.wav,"Had I stepped on a needle it wouldn't have hurt so much, like this damned spur in my heel.",44130352,Foot ache
2422,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44197979,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44197979_10146538.wav&key=test_key_TISTK,1249120_44197979_10146538.wav,I cut myself and I'm bleeding.,16718271,Open wound
2423,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,0.669,44197979,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44197979_101938772.wav&key=test_key_TISTK,1249120_44197979_101938772.wav,"My hair is coming out in chunks, especially when I wash it",14026697,Hair falling out
2424,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44197979,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44197979_10689366.wav&key=test_key_TISTK,1249120_44197979_10689366.wav,I have a head pain every single day.,1883056,Internal pain
2425,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44197979,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44197979_16652752.wav&key=test_key_TISTK,1249120_44197979_16652752.wav,My knee doesn't want to bend well.,1883056,Knee pain
2426,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44197979,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44197979_17790138.wav&key=test_key_TISTK,1249120_44197979_17790138.wav,In the morning my respiration is loud.,13121046,Hard to breath
2427,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44197979,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44197979_20013077.wav&key=test_key_TISTK,1249120_44197979_20013077.wav,I was very active in sports but now my body is feeling pain.,13121046,Injury from sports
2428,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44197979,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44197979_25913472.wav&key=test_key_TISTK,1249120_44197979_25913472.wav,There is a tingling sensation in my neck.,1883056,Neck pain
2429,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44197979,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44197979_28707699.wav&key=test_key_TISTK,1249120_44197979_28707699.wav,I have a sharp pain in my abdomen.,16718271,Internal pain
2430,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44197979,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44197979_32298536.wav&key=test_key_TISTK,1249120_44197979_32298536.wav,is my cut infected or just healing?,18549673,Infected wound
2431,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,0.6803,44197979,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44197979_33751084.wav&key=test_key_TISTK,1249120_44197979_33751084.wav,My knee feels weak and it gave way the other day at the top of the stairs.  Luckily there was a rail to hold on to.,1883056,Knee pain
2432,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44197979,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44197979_34315354.wav&key=test_key_TISTK,1249120_44197979_34315354.wav,Mr hair is falling out just by combing it.,1883056,Hair falling out
2433,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,0.6783,44197979,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44197979_39096146.wav&key=test_key_TISTK,1249120_44197979_39096146.wav,I hit myself and the would doesn't want to heal,1883056,Open wound
2434,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44197979,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44197979_39556611.wav&key=test_key_TISTK,1249120_44197979_39556611.wav,After eating  I have burning sensation inside of me.,13121046,Stomach ache
2435,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44197979,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44197979_44403240.wav&key=test_key_TISTK,1249120_44197979_44403240.wav,I have the impression of having no strength in my body,13121046,Body feels weak
2436,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44197979,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44197979_57390405.wav&key=test_key_TISTK,1249120_44197979_57390405.wav,I have some terrible problems when i'm breathing during the night.,13121046,Cough
2437,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44197979,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44197979_57846774.wav&key=test_key_TISTK,1249120_44197979_57846774.wav,I have pain in my chest that saddens me.,11106820,Heart hurts
2438,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44197979,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44197979_60646664.wav&key=test_key_TISTK,1249120_44197979_60646664.wav,When I eat sugar I notice my vision blurs.,1883056,Blurry vision
2439,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44197979,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44197979_64673870.wav&key=test_key_TISTK,1249120_44197979_64673870.wav,I can't turn my neck to the left without feeling a stabbing pain,14026697,Neck pain
2440,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44197979,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44197979_65618217.wav&key=test_key_TISTK,1249120_44197979_65618217.wav,I get chills and aches all over.,1883056,Feeling cold
2441,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44197979,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44197979_66969521.wav&key=test_key_TISTK,1249120_44197979_66969521.wav,I cannot get warm no matter how much I wrap up or how high I put the heating on,14026697,Feeling cold
2442,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44197979,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44197979_75966548.wav&key=test_key_TISTK,1249120_44197979_75966548.wav,When I'm tired I feel my head heavy,13121046,Head ache
2443,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44197979,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44197979_80721411.wav&key=test_key_TISTK,1249120_44197979_80721411.wav,There's swelling in my neck and it hurts.,1883056,Neck pain
2444,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44197979,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44197979_83749143.wav&key=test_key_TISTK,1249120_44197979_83749143.wav,My ear is ringing.,1883056,Ear ache
2445,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44197979,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44197979_93192537.wav&key=test_key_TISTK,1249120_44197979_93192537.wav,My knees seem to grind as I go up or down stairs.,19638651,Knee pain
2446,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,0.669,44197979,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44197979_93597396.wav&key=test_key_TISTK,1249120_44197979_93597396.wav,When I eat too much sugar my body gets weak and dizzy.,1883056,Body feels weak
2447,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44197979,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44197979_99361949.wav&key=test_key_TISTK,1249120_44197979_99361949.wav,My stomach feels full and upset  and bloating after big meals.,1883056,Stomach ache
2448,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44235678,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44235678_13910368.wav&key=test_key_TISTK,1249120_44235678_13910368.wav,"My hair is coming out in chunks, especially when I wash it",14026697,Hair falling out
2449,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44235678,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44235678_35080267.wav&key=test_key_TISTK,1249120_44235678_35080267.wav,I have a dull ache in  my lower back which makes it difficult to move,14026697,Back pain
2450,no_clipping,1.0,light_noise,0.6846,3.67,audible_speaker,1.0,44235678,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44235678_49221773.wav&key=test_key_TISTK,1249120_44235678_49221773.wav,"I cut my finger opening a can, it won't stop bleeding and the wound is gaping and open",14026697,Open wound
2451,no_clipping,1.0,light_noise,0.6667,3.67,audible_speaker,1.0,44235678,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44235678_62476079.wav&key=test_key_TISTK,1249120_44235678_62476079.wav,I have a powerful pain inside my neck,13121046,Neck pain
2452,no_clipping,1.0,light_noise,0.6647,3.67,audible_speaker,1.0,44235678,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44235678_81459407.wav&key=test_key_TISTK,1249120_44235678_81459407.wav,When I eat sugar I notice my vision blurs.,1883056,Blurry vision
2453,no_clipping,1.0,light_noise,0.6533,3.67,audible_speaker,1.0,44235678,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44235678_90041214.wav&key=test_key_TISTK,1249120_44235678_90041214.wav,I can hardly move my neck.  It hurts.,1883056,Neck pain
2454,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44235678,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44235678_90339410.wav&key=test_key_TISTK,1249120_44235678_90339410.wav,My sore looks like its not healing well.,1883056,Infected wound
2455,no_clipping,1.0,light_noise,0.6552,3.67,audible_speaker,1.0,44235678,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44235678_93900687.wav&key=test_key_TISTK,1249120_44235678_93900687.wav,When I eat too much sugar my body gets weak and dizzy.,1883056,Body feels weak
2456,no_clipping,1.0,light_noise,0.6669,3.67,audible_speaker,1.0,44259428,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44259428_100443017.wav&key=test_key_TISTK,1249120_44259428_100443017.wav,there pain in my foot,44124309,Foot ache
2457,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44259428,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44259428_105662498.wav&key=test_key_TISTK,1249120_44259428_105662498.wav,"i was playing basketball yesterday, i have sprained ankle",44063565,Injury from sports
2458,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44259428,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44259428_105786249.wav&key=test_key_TISTK,1249120_44259428_105786249.wav,I feel a burning sensation in my shoulder muscle.,38202325,Muscle pain
2459,no_clipping,1.0,light_noise,0.6644,3.67,audible_speaker,1.0,44259428,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44259428_108477882.wav&key=test_key_TISTK,1249120_44259428_108477882.wav,My knees hurt so bad to walk that I stay sitting more than I should.,43755034,Knee pain
2460,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44259428,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44259428_16757387.wav&key=test_key_TISTK,1249120_44259428_16757387.wav,I feel discomfort throughout the body in general,44340112,Body feels weak
2461,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44259428,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44259428_20551217.wav&key=test_key_TISTK,1249120_44259428_20551217.wav,i have difficulty moving my neck,44088126,Neck pain
2462,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44259428,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44259428_25649773.wav&key=test_key_TISTK,1249120_44259428_25649773.wav,i cant breathe,43767396,Cough
2463,no_clipping,1.0,light_noise,0.6711,3.67,audible_speaker,1.0,44259428,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44259428_32632229.wav&key=test_key_TISTK,1249120_44259428_32632229.wav,I feel pain in my heart when I wake up,21665495,Heart hurts
2464,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44259428,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44259428_34986999.wav&key=test_key_TISTK,1249120_44259428_34986999.wav,I get clusters of pimples on my face that never go away.,43755034,Acne
2465,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44259428,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44259428_46472982.wav&key=test_key_TISTK,1249120_44259428_46472982.wav,My face break out badly every month around my cycle.,43755034,Acne
2466,no_clipping,1.0,light_noise,0.6608,3.67,audible_speaker,1.0,44259428,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44259428_52976378.wav&key=test_key_TISTK,1249120_44259428_52976378.wav,My back hurts so much I can't bend down to tie my shoelaces.,40925305,Back pain
2467,no_clipping,0.6763,light_noise,0.6763,3.67,audible_speaker,1.0,44259428,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44259428_54532216.wav&key=test_key_TISTK,1249120_44259428_54532216.wav,"i feel hurt, lot of pain in my heart",44088126,Emotional pain
2468,no_clipping,0.6689,light_noise,1.0,3.67,audible_speaker,1.0,44259428,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44259428_55288440.wav&key=test_key_TISTK,1249120_44259428_55288440.wav,My chest break out with red pimples and whiteheads.,43755034,Acne
2469,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44259428,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44259428_56567581.wav&key=test_key_TISTK,1249120_44259428_56567581.wav,I was kicked in the head playing soccer last night.,44140394,Injury from sports
2470,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44259428,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44259428_57761508.wav&key=test_key_TISTK,1249120_44259428_57761508.wav,I can't sleep I have a hard cough,44045955,Cough
2471,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44259428,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44259428_58709056.wav&key=test_key_TISTK,1249120_44259428_58709056.wav,When I do hard exercises I feel great pain in my muscles.,43949040,Muscle pain
2472,no_clipping,1.0,light_noise,0.6667,3.67,audible_speaker,1.0,44259428,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44259428_65420088.wav&key=test_key_TISTK,1249120_44259428_65420088.wav,I feel pain when i think of her,21665495,Emotional pain
2473,no_clipping,1.0,light_noise,0.66,3.67,audible_speaker,1.0,44259428,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44259428_67815432.wav&key=test_key_TISTK,1249120_44259428_67815432.wav,I've had this cough for two weeks.,44140394,Cough
2474,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44259428,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44259428_72249048.wav&key=test_key_TISTK,1249120_44259428_72249048.wav,I break out on my face very frequently,42082009,Acne
2475,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44259428,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44259428_76204403.wav&key=test_key_TISTK,1249120_44259428_76204403.wav,I feel increased heart rate with prick,41918114,Heart hurts
2476,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44259428,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44259428_84461460.wav&key=test_key_TISTK,1249120_44259428_84461460.wav,Whenever I stand up I feel dizzy.,38202325,Feeling dizzy
2477,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44259428,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44259428_87762932.wav&key=test_key_TISTK,1249120_44259428_87762932.wav,I have acne all over my face,21665495,Acne
2478,no_clipping,1.0,light_noise,0.6644,3.67,audible_speaker,1.0,44259428,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44259428_88280001.wav&key=test_key_TISTK,1249120_44259428_88280001.wav,My kneecap feels like it is grating bone on bone when I walk.,43755034,Knee pain
2479,no_clipping,1.0,light_noise,0.6426,3.67,audible_speaker,1.0,44259428,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44259428_92199033.wav&key=test_key_TISTK,1249120_44259428_92199033.wav,I feel dizzy after doing a muscular effort.,43772689,Feeling dizzy
2480,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44263136,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44263136_100870435.wav&key=test_key_TISTK,1249120_44263136_100870435.wav,The joints in my fingers are painful in the morning.,44140394,Joint pain
2481,no_clipping,1.0,light_noise,0.6644,3.67,audible_speaker,1.0,44263136,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44263136_101522822.wav&key=test_key_TISTK,1249120_44263136_101522822.wav,I have a pain in my muscle,44045955,Muscle pain
2482,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44263136,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44263136_101812019.wav&key=test_key_TISTK,1249120_44263136_101812019.wav,I feel hurts in my heart,44045955,Heart hurts
2483,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44263136,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44263136_106227417.wav&key=test_key_TISTK,1249120_44263136_106227417.wav,heart aches so much,44088126,Heart hurts
2484,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44263136,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44263136_107636900.wav&key=test_key_TISTK,1249120_44263136_107636900.wav,"I may have overdone it with the weightlifting, because I am afraid I may have torn a muscle on my back.",44130352,Injury from sports
2485,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44263136,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44263136_11828866.wav&key=test_key_TISTK,1249120_44263136_11828866.wav,There is a sharp pain in my bicep. I have tried to apply pain relief cream but it does not help.,43767396,Muscle pain
2486,no_clipping,1.0,light_noise,0.653,3.67,audible_speaker,1.0,44263136,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44263136_13172477.wav&key=test_key_TISTK,1249120_44263136_13172477.wav,Sometimes my body feels week without reason,38687371,Body feels weak
2487,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44263136,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44263136_20870238.wav&key=test_key_TISTK,1249120_44263136_20870238.wav,My body feels weak although I take my vitamins regularly.,40632132,Body feels weak
2488,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44263136,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44263136_42090113.wav&key=test_key_TISTK,1249120_44263136_42090113.wav,"There are times when I feel crushed under a huge weight and no air passing to my lungs, it actually scares the hell out of me when it happens.",44130352,Hard to breath
2489,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44263136,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44263136_43213149.wav&key=test_key_TISTK,1249120_44263136_43213149.wav,having difficulty moving my knee,44088126,Knee pain
2490,no_clipping,1.0,light_noise,0.6863,3.67,audible_speaker,1.0,44263136,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44263136_44160087.wav&key=test_key_TISTK,1249120_44263136_44160087.wav,I feel a sharp pain in the stomach after eating,41918114,Stomach ache
2491,no_clipping,1.0,light_noise,0.6918,3.67,audible_speaker,1.0,44263136,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44263136_46878275.wav&key=test_key_TISTK,1249120_44263136_46878275.wav,I'm not hearing well I have problem with my ear,44045955,Ear ache
2492,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44263136,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44263136_49448724.wav&key=test_key_TISTK,1249120_44263136_49448724.wav,Is there a cure for acne?,43730599,Acne
2493,no_clipping,1.0,light_noise,0.6578,3.67,audible_speaker,1.0,44263136,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44263136_51547342.wav&key=test_key_TISTK,1249120_44263136_51547342.wav,I feel emotionally crushed,43730599,Emotional pain
2494,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44263136,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44263136_52222173.wav&key=test_key_TISTK,1249120_44263136_52222173.wav,"Every time I make an effort, I felt dizzy.",43772689,Feeling dizzy
2495,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44263136,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44263136_55671220.wav&key=test_key_TISTK,1249120_44263136_55671220.wav,i feel that is great pain in my left shoulder,43793610,Shoulder pain
2496,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44263136,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44263136_57609608.wav&key=test_key_TISTK,1249120_44263136_57609608.wav,My body aches on the inside between my hips and shoulders.,43755034,Internal pain
2497,no_clipping,1.0,light_noise,0.6552,3.67,audible_speaker,1.0,44263136,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44263136_59289865.wav&key=test_key_TISTK,1249120_44263136_59289865.wav,When I'm too high I start to feel dizzy,38687371,Feeling dizzy
2498,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44263136,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44263136_68968933.wav&key=test_key_TISTK,1249120_44263136_68968933.wav,I used alot of pain killer to get better but i still feel the same back pain,44118742,Back pain
2499,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44263136,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44263136_71092044.wav&key=test_key_TISTK,1249120_44263136_71092044.wav,My body feels like it's in a refrigerator.,44292353,Feeling cold
2500,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44263136,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44263136_82613525.wav&key=test_key_TISTK,1249120_44263136_82613525.wav,I feel like I've always got something in my throat,44164300,Cough
2501,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44263136,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44263136_92015834.wav&key=test_key_TISTK,1249120_44263136_92015834.wav,when i wake up in the morning i feel dizzy,43838565,Feeling dizzy
2502,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44263136,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44263136_93996655.wav&key=test_key_TISTK,1249120_44263136_93996655.wav,I have found some issues in my skin and tried to use cream but it doesn't get better,43318517,Skin issue
2503,no_clipping,1.0,light_noise,0.6479,3.67,audible_speaker,1.0,44273314,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44273314_102521547.wav&key=test_key_TISTK,1249120_44273314_102521547.wav,The worst headache was during a hangover in my twenties: I sincerely thought I was going to die from brain inflammation.,44130352,Head ache
2504,no_clipping,1.0,light_noise,0.6395,3.67,audible_speaker,1.0,44273314,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44273314_16303816.wav&key=test_key_TISTK,1249120_44273314_16303816.wav,i have a problem in my middle ear made by infection,44066678,Ear ache
2505,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44273314,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44273314_18787091.wav&key=test_key_TISTK,1249120_44273314_18787091.wav,I have a back pain since I turned 70 years old.,40632132,Back pain
2506,no_clipping,1.0,light_noise,0.6528,3.67,audible_speaker,1.0,44273314,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44273314_52748628.wav&key=test_key_TISTK,1249120_44273314_52748628.wav,I feel aching on my insides.,43755034,Internal pain
2507,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44273314,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44273314_68456497.wav&key=test_key_TISTK,1249120_44273314_68456497.wav,i feel sad,44124309,Emotional pain
2508,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44273314,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44273314_70276723.wav&key=test_key_TISTK,1249120_44273314_70276723.wav,"I may have overdone it with the weightlifting, because I am afraid I may have torn a muscle on my back.",44130352,Injury from sports
2509,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,44273314,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44273314_70741506.wav&key=test_key_TISTK,1249120_44273314_70741506.wav,I notice a lot more hair coming out than usual when I brush my hair,42082009,Hair falling out
2510,no_clipping,1.0,light_noise,0.6584,3.67,audible_speaker,1.0,44273314,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44273314_73290676.wav&key=test_key_TISTK,1249120_44273314_73290676.wav,My hair always falls out and i have lost a lot of hair lately,44150058,Hair falling out
2511,no_clipping,1.0,light_noise,0.6512,3.67,audible_speaker,1.0,44273314,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44273314_75699317.wav&key=test_key_TISTK,1249120_44273314_75699317.wav,i have severe dry cough,43793610,Cough
